brand,model,announced,display_resolution,OS,internal_memory,RAM,battery,approx_price_EUR
Micromax,A65 Bolt,2014  September,4.0 inches (~34.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,70.0
Prestigio,MultiPhone 5501 Duo,2014  Q1,5.0 inches (~61.4% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,150.0
Prestigio,MultiPhone 5500 Duo,2014  Q1,5.0 inches (~62.7% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,160.0
Prestigio,MultiPhone 8400 Duo,2014  July,4.0 inches (~52.7% screen-to-body ratio),Windows Phone,4.0,0.5,Removable Li-Ion 2000 mAh battery,90.0
HTC,Desire 310,2014  January,4.5 inches (~62.0% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,150.0
HTC,Desire 310 dual sim,2014  April,4.5 inches (~62.5% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,140.0
Micromax,A76,2013  Q3,5.0 inches,Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,100.0
Lava,Iris 503e,2013  October,5.0 inches (~65.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,90.0
Lava,Iris 503,2013  October,5.0 inches (~65.7% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,90.0
Yezz,Andy A5,2013  March,5.0 inches (~65.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,190.0
Micromax,A92,2013  June,5.0 inches (~62.9% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,110.0
BLU,Dash 4.5,2013  July,4.5 inches (~64.5% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,100.0
XOLO,Q600,2013  July,4.5 inches (~62.4% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,120.0
ZTE,Blade G2,2013  July,4.5 inches (~63.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,100.0
Lenovo,S720,2013  January,4.5 inches (~61.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,230.0
Lenovo,A800,2013  January,4.5 inches (~60.7% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,120.0
BLU,Studio 5.0 II,2013  December,5.0 inches (~64.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,90.0
BLU,Dash 5.0,2013  August,5.0 inches (~66.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,100.0
BLU,Studio 5.0,2013  April,5.0 inches (~66.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,100.0
Micromax,A115 Canvas 3D,2013  April,5.0 inches,Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,150.0
ZTE,Blade G V880G,2013  April,4.5 inches (~62.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,280.0
Micromax,A110 Canvas 2,2012  October,5.0 inches (~61.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,160.0
Lenovo,A789,2012  June,4.0 inches (~55.0% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,150.0
Micromax,A100,2012  August,5.0 inches (~66.7% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,160.0
T-Mobile,Move Balance,2011  December,3.7 inches (~55.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,100.0
Prestigio,MultiPhone 3540 Duo,2013,3.5 inches (~49.9% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,80.0
Lenovo,S560,2012,4.0 inches (~57.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 2000 mAh battery,180.0
Huawei,Ascend W1,2013  January,4.0 inches (~57.4% screen-to-body ratio),Windows Phone,4.0,0.5,Removable Li-Ion 1950 mAh battery,160.0
Huawei,U8860 Honor,2011  September,4.0 inches (~59.2% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1930 mAh battery,130.0
alcatel,Pop C7,2013  September,5.0 inches (~68.0% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1900/2000 mAh battery,130.0
Samsung,Galaxy J1 Ace,2015  September,4.3 inches (~59.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1900 mAh battery,140.0
LG,Joy,2015  February,4.0 inches (~58.0% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1900 mAh battery,90.0
Micromax,A105 Canvas Entice,2014  June,5.0 inches (~53.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1900 mAh battery,90.0
LG,L50,2014  July,4.0 inches (~55.9% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1900 mAh battery,100.0
Oppo,Neo,2014  February,4.5 inches (~66.4% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1900 mAh battery,160.0
vivo,Y15,2013,4.5 inches (~64.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1900 mAh battery,110.0
Vodafone,Smart 4,2014  May,4.5 inches (~62.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1880 mAh battery,90.0
Motorola,MOTO MT870,2011  June,4.0 inches (~55.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1880 mAh battery,180.0
Motorola,Admiral XT603,2011  October,3.1 inches (~40.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1860 mAh battery,160.0
Samsung,Galaxy J1,2015  January,4.3 inches (~59.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1850 mAh battery,110.0
ZTE,Blade G Lux,2015  February,4.5 inches (~64.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1850 mAh battery,100.0
ZTE,Kis 3 Max,2014  September,4.5 inches (~64.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1850 mAh battery,120.0
Micromax,A67 Bolt,2013  August,4.5 inches (~59.9% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1850 mAh battery,60.0
alcatel,Pixi 3 (5),2015  January,5.0 inches (~68.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1800 mAh battery (3G model),80.0
Micromax,Bolt A82,2015  February,5.0 inches,Android,4.0,0.5,Removable Li-Ion 1800 mAh battery,80.0
Samsung,Galaxy Star 2 Plus,2014  July,4.3 inches (~61.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1800 mAh battery,90.0
Micromax,A94 Canvas MAd,2014  January,4.5 inches,Android,4.0,0.5,Removable Li-Ion 1800 mAh battery,100.0
alcatel,Pop D5,2014  August,4.5 inches (~62.0% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1800 mAh battery,100.0
BLU,Studio 5.0 C,2014  August,5.0 inches (~65.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1800 mAh battery,80.0
Wiko,Lenny,2014  August,5.0 inches (~66.0% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1800 mAh battery,100.0
BLU,Neo 4.5,2014  April,4.5 inches (~65.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1800 mAh battery,70.0
Lava,Iris 450 Colour,2014  April,4.5 inches (~64.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1800 mAh battery,100.0
alcatel,Pop C5,2013  September,4.5 inches (~62.5% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1800 mAh battery,100.0
alcatel,One Touch X'Pop,2013  January,4.5 inches (~62.7% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1800 mAh battery,150.0
Allview,H2 Qubo,2013  August,4.5 inches (~61.2% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1800 mAh battery,120.0
Samsung,I405 Stratosphere,2011  October,4.0 inches (~55.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1800 mAh battery,120.0
Gionee,Ctrl V3,2013,4.3 inches (~60.4% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1800 mAh battery,100.0
Gionee,Ctrl V4,2013,4.5 inches (~61.2% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1800 mAh battery,110.0
Micromax,A88,2013,4.5 inches (~60.2% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1800 mAh battery,110.0
Karbonn,A21,2012,4.5 inches,Android,4.0,0.5,Removable Li-Ion 1800 mAh battery,130.0
BLU,Tank 4.5,2013  February. Released 2013  February,4.5 inches (~60.5% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1760 mAh battery,200.0
Micromax,A093 Canvas Fire,2014  July,4.0 inches (~34.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1750 mAh battery,90.0
Sony,Xperia E1 dual,2014  January,4.0 inches (~61.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1750 mAh battery,120.0
Huawei,Ascend Y530,2014  February,4.5 inches (~62.9% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1750 mAh battery,100.0
Huawei,Ascend Y520,2014  December,4.5 inches (~62.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1750 mAh battery,80.0
T-Mobile,Prism II,2013  June,3.5 inches (~50.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1750 mAh battery,90.0
Samsung,Galaxy Prevail 2,2013  July,4.0 inches (~58.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1750 mAh battery,140.0
Sony,Xperia J,2012  August,4.0 inches (~58.0% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1750 mAh battery,140.0
Huawei,Ascend Y511,2013  October,4.5 inches (~62.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1730 mAh battery,110.0
Huawei,Ascend Y300,2013  March,4.0 inches (~57.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1730 mAh battery,90.0
Huawei,Ascend G350,2013  February,4.0 inches (~55.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1730 mAh battery,170.0
ZTE,Avid 4G,2012  December,4.0 inches (~56.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1730 mAh battery,110.0
LG,L40 Dual D170,2014  February,3.5 inches (~56.5% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700/1540 mAh battery,90.0
Archos,40 Cesium,2014  September,4.0 inches (~56.1% screen-to-body ratio),Windows Phone,4.0,0.5,Removable Li-Ion 1700 mAh Removable Li-Po battery,80.0
Oppo,R1001 Joy,2014  May,4.0 inches (~58.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,100.0
Allview,A5 Quad,2014  January,4.3 inches (~59.9% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,130.0
Sony,Xperia E1,2014  January,4.0 inches (~61.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,140.0
LG,L60 Dual,2014  August,4.3 inches (~64.0% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,90.0
LG,Optimus L4 II Dual E445,2013  June,3.8 inches (~58.9% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,110.0
LG,Optimus L4 II E440,2013  June,3.8 inches (~59.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,110.0
Huawei,Ascend G510,2013  January,4.5 inches (~62.2% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,100.0
LG,Optimus L5 II E460,2013  February,4.0 inches (~62.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,140.0
LG,Optimus L5 II Dual E455,2013  February,4.0 inches (~61.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,120.0
Allview,P5 Symbol,2013  December,4.63 inches (~62.0% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,160.0
Allview,A5 Duo,2013  August,4.0 inches (~56.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,100.0
Allview,P5 Mini,2012  November,3.95 inches (~58.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,90.0
LG,Optimus L7 P700,2012  February,4.3 inches (~62.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,120.0
Gionee,Ctrl V1,2013,3.95 inches (~59.5% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,90.0
Prestigio,MultiPhone 5400 Duo,2013,4.0 inches (~56.9% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,120.0
Gionee,Pioneer P3,2013,4.3 inches (~59.9% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,90.0
Gionee,Pioneer P2,2013,4.0 inches (~56.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,70.0
Oppo,R821T FInd Muse,2013,4.0 inches (~58.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1700 mAh battery,290.0
HTC,Desire 300,2013  September,4.3 inches (~60.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1650 mAh battery,160.0
HTC,Desire U,2013  January,4.0 inches (~61.7% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1650 mAh battery,150.0
ZTE,V889M,2012  November,4.0 inches (~59.4% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1650 mAh battery,100.0
Samsung,Galaxy I8250,2012  June,4.0 inches (~59.0% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1650 mAh battery,150.0
HTC,Desire VT,2012  June,4.0 inches (~61.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1650 mAh battery,200.0
HTC,Desire VC,2012  June,4.0 inches (~61.2% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1650 mAh battery,150.0
HTC,Desire V,2012  June,4.0 inches (~61.7% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1650 mAh battery,160.0
Samsung,Rugby Smart I847,2012  February,3.7 inches (~48.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1650 mAh battery,170.0
ZTE,V880E,2012  February,4.0 inches (~57.5% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1650 mAh battery,180.0
Acer,Liquid Z4,2014  February,4.0 inches (~57.4% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1630 mAh battery,100.0
BLU,Amour,2013  May. Released 2013  May,4.0 inches (~54.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1600 mAh battery,100.0
ZTE,Blade C V807,2013  January,4.0 inches (~57.4% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1600 mAh battery,130.0
BLU,Advance 4.0,2013  December,4.0 inches (~56.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1600 mAh battery,80.0
ZTE,Blade III,2012  September,4.0 inches (~58.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1600 mAh battery,190.0
Micromax,A90s,2012  Q3,4.3 inches (~61.9% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1600 mAh battery,190.0
Allview,P4 Duo,2012  October,4.3 inches (~61.9% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1600 mAh battery,180.0
BLU,Vivo 4.3,2012  July. Released 2012  September,4.3 inches (~62.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1600 mAh battery,170.0
Micromax,A90,2012  July,4.3 inches (~64.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1600 mAh battery,200.0
ZTE,Orbit,2012  February,4.0 inches (~60.1% screen-to-body ratio),Windows Phone,4.0,0.5,Removable Li-Ion 1600 mAh battery,230.0
Allview,P4 AllDro,2012  August,4.3 inches (~61.9% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1600 mAh battery,200.0
Motorola,PRO+,2011  August,3.1 inches (~40.2% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1600 mAh battery,220.0
Huawei,Ascend G330D U8825D,2012  Q1,4.0 inches (~59.4% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1550 mAh battery,110.0
Gigabyte,GSmart G1362,2012  August,4.3 inches (~56.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1550 mAh battery,210.0
LG,L30,2014  June,3.2 inches (~46.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1540 mAh battery,60.0
LG,L20,2014  July,3.0 inches (~40.9% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1540 mAh battery,50.0
LG,Optimus L1 II Tri E475,2014  February,3.0 inches (~46.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1540 mAh battery,90.0
LG,L40 D160,2014  February,3.5 inches (~56.5% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1540 mAh battery,80.0
LG,L60,2014  August,4.3 inches (~64.0% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1540 mAh battery,90.0
LG,Optimus L2 II E435,2013  October,3.2 inches (~51.0% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1540 mAh battery,70.0
LG,Optimus Zone VS410,2013  June,3.2 inches (~50.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1540 mAh battery,60.0
LG,Optimus L1 II E410,2013  February,3.0 inches (~45.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1540 mAh battery,60.0
LG,Optimus L5 Dual E615,2012  August,4.0 inches (~60.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1540 mAh battery,110.0
Sony,Xperia E dual,2012  December,3.5 inches (~52.0% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1530 mAh battery,100.0
Sony,Xperia E,2012  December,3.5 inches (~52.0% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1530 mAh battery,80.0
Oppo,R811 Real,2012  October,3.5 inches (~51.5% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1520 mAh battery,150.0
LG,Optimus Elite LS696,2012  May,3.5 inches (~49.5% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1520 mAh battery,110.0
Nokia,X,2014  February,4.0 inches (~62.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery (BN-01),100.0
alcatel,Pixi 4 (4),2016  January,4.0 inches (~58.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,60.0
Samsung,Galaxy V Plus,2015  July,4.0 inches (~59.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,70.0
Lenovo,A1900,2015  April,4.0 inches (~60.7% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,60.0
Samsung,Galaxy V,2014  September,4.0 inches (~59.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,80.0
Prestigio,MultiPhone 5451 Duo,2014  Q1,4.5 inches (~62.2% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,120.0
Prestigio,MultiPhone 5450 Duo,2014  Q1,4.5 inches (~62.2% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,120.0
Lenovo,A319,2014  October,4.0 inches (~57.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,70.0
Huawei,Ascend Y330,2014  March,4.0 inches (~53.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,70.0
Allview,A6 Quad,2014  June,4.0 inches (~55.9% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,130.0
Samsung,Galaxy Ace 4,2014  June,4.0 inches (~59.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,220.0
Samsung,Galaxy Ace NXT,2014  July,4.0 inches (~59.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,90.0
Samsung,Galaxy S Duos 3,2014  August,4.0 inches (~59.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,100.0
Samsung,Galaxy Ace Style,2014  April,4.0 inches (~59.9% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,120.0
Micromax,A74 Canvas Fun,2013  September,4.5 inches (~62.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,90.0
Micromax,A63 Canvas Fun,2013  Q3,4.0 inches (~55.7% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,60.0
Samsung,Galaxy Fresh S7390,2013  October,4.0 inches (~59.4% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,120.0
Samsung,Galaxy Star Pro S7260,2013  October,4.0 inches (~59.9% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,90.0
XOLO,A500L,2013  October,4.0 inches (~56.5% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,80.0
XOLO,X500,2013  January,3.5 inches (~54.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,100.0
alcatel,One Touch Star,2013  February,4.0 inches (~63.5% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,220.0
Lava,3G 402+,2013  December,4.0 inches (~56.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,70.0
Acer,Liquid Z3,2013  August,3.5 inches (~55.8% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,100.0
BLU,Dash Music 4.0,2013  August,4.0 inches (~57.4% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,80.0
Gigabyte,GSmart Rio R1,2013  April,4.0 inches (~57.5% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,150.0
ZTE,Director,2013  April,3.5 inches (~49.4% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,150.0
Lenovo,A390,2013  April,4.0 inches (~56.7% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,70.0
Lenovo,A660,2012  September,4.0 inches (~56.1% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,190.0
Sony,Xperia miro,2012  June,3.5 inches (~54.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,150.0
LG,Optimus L5 E610,2012  February,4.0 inches (~60.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,120.0
BLU,Dash 4.0,2012  December. Released 2013  September,4.0 inches (~58.3% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,90.0
Gigabyte,GSmart GS202,2012  December,4.3 inches (~60.6% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,110.0
Huawei,Ascend G330,2012  August,4.0 inches (~59.4% screen-to-body ratio),Android,4.0,0.5,Removable Li-Ion 1500 mAh battery,110.0
